Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff
8.27,1.218,0.404,1028.7,521.6,0.813,1.47614
6.96,1.525,0.401,1189.4,484.3,0.862,1.5699
2.18,1.791,0.716,1467.9,490.2,0.855,1.17
4.21,1.236,0.544,1705.9,552.8,0.764,1.04905
6.75,1.13,0.447,446.3,343.5,0.984,1.36595
1.85,1.38,0.231,760.1,367.5,0.969,0.95804
7.7,1.143,0.278,1254.3,300.4,1.003,1.58671
7.89,1.498,0.663,1275.5,417.8,0.93,1.24531
1.6,1.388,0.245,601.7,300.9,1.003,0.92562
6.9,1.297,0.35,1129.2,574.3,0.723,1.53429
7.92,1.913,0.671,1172.4,511.1,0.828,1.48544
3.96,1.236,0.456,465.7,390.1,0.953,1.36526
2.97,1.201,0.284,688.5,457.8,0.891,1.3649
2.51,1.827,0.494,444.3,371.6,0.966,1.35005
6.64,1.737,0.587,1381.5,313.2,0.999,1.51072
3.35,1.796,0.297,1502.5,396.3,0.948,1.20139
7.18,1.186,0.402,883.3,444.2,0.905,1.47148
1.06,1.435,0.403,573.5,537.7,0.789,1.03971
3.54,1.994,0.715,1780.4,426.9,0.922,1.37266
5.29,1.919,0.603,582.6,544.9,0.778,1.50037
4.47,1.311,0.571,1005.7,551.1,0.767,1.11134
3.93,1.895,0.454,548.1,421.7,0.926,1.45757
2.34,1.534,0.451,977.6,421.8,0.926,1.32255
6.64,1.897,0.589,1392.3,413.1,0.934,1.54211
4.32,1.054,0.283,1169.8,373.6,0.965,1.46443
2.83,1.853,0.516,1216.9,526.7,0.806,1.37807
3.47,1.246,0.456,1775.6,559.8,0.752,1.24912
7.78,1.728,0.611,302.3,300.3,1.003,1.53813
4.93,1.356,0.459,1580.7,520.4,0.815,1.39972
1.31,1.129,0.212,1596.8,487.5,0.858,0.90807
3.53,1.849,0.813,583.3,494.5,0.849,1.16784
4.9,1.679,0.229,1780.8,329.9,0.991,1.2011
1.51,1.101,0.388,820.8,411.4,0.935,1.14262
2.8,1.113,0.38,1467.4,320.3,0.996,1.31213
1.27,1.791,0.757,718.6,515.7,0.822,0.99861
6.22,1.074,0.43,1033.6,338.4,0.987,1.30457
8.94,1.446,0.476,776.9,343.3,0.984,1.55268
5.89,1.085,0.355,1365.9,453.8,0.895,1.4424
2.49,1.983,0.502,773.2,304.6,1.002,1.31594
5.73,1.602,0.423,614.9,572.9,0.726,1.54054
8.93,1.984,0.684,1001.7,313.9,0.998,1.55211
6.4,1.049,0.414,1404.3,499.6,0.843,1.26836
1.39,1.89,0.406,619.9,545.7,0.776,1.0509
7.22,1.375,0.407,1389.9,357.9,0.975,1.55088
3.79,1.66,0.302,1148.4,470.5,0.877,1.33747
8.04,1.772,0.815,966.9,597.7,0.666,1.16878
6.13,1.648,0.556,749.8,594.0,0.676,1.435
8.85,1.047,0.251,1335.7,416.4,0.931,1.60001
5.25,1.194,0.359,928.3,449.9,0.899,1.48813
3.78,1.607,0.339,1774.0,578.3,0.715,1.41683
7.45,1.06,0.211,1611.2,345.1,0.983,1.55419
2.07,1.869,0.715,1588.0,510.0,0.829,1.19267
5.51,1.9,0.867,1007.3,322.2,0.995,1.20783
6.44,1.014,0.431,1154.9,448.9,0.9,1.19086
4.51,1.222,0.435,440.8,429.7,0.919,1.40461
8.97,1.953,0.217,1495.7,435.4,0.914,1.30355
3.04,1.586,0.257,808.1,399.9,0.945,1.15905
3.64,1.396,0.448,1315.5,387.4,0.955,1.41083
2.96,1.829,0.473,935.7,579.6,0.712,1.39111
8.67,1.905,0.375,757.3,543.7,0.78,1.61477
8.07,1.944,0.26,1270.2,564.3,0.743,1.46364
2.62,1.802,0.779,848.8,345.4,0.983,1.16804
1.32,1.305,0.219,1359.1,559.7,0.752,0.87329
7.99,1.359,0.32,1686.1,327.6,0.992,1.59078
4.69,1.791,0.265,1170.2,566.0,0.74,1.34003
4.61,1.337,0.517,1306.4,557.0,0.757,1.26358
6.63,1.32,0.315,567.4,538.3,0.788,1.57333
2.6,1.672,0.643,564.9,446.2,0.903,1.27529
3.69,1.096,0.432,1262.9,537.7,0.789,1.18916
6.19,1.862,0.616,1299.7,593.9,0.677,1.4464
3.92,1.005,0.411,1453.9,559.0,0.753,1.11076
1.49,1.257,0.4,1334.9,336.3,0.988,1.1625
7.02,1.99,0.416,420.4,349.6,0.98,1.55875
6.27,1.137,0.413,1690.6,456.0,0.893,1.37141
3.97,1.736,0.698,805.2,405.7,0.94,1.31277
2.78,1.279,0.541,987.4,308.5,1.0,1.15234
3.17,1.449,0.527,557.4,415.0,0.932,1.3459
4.03,1.463,0.497,466.7,448.1,0.901,1.42752
8.93,1.731,0.723,1031.1,359.9,0.974,1.37555
6.96,1.114,0.358,1607.2,575.6,0.72,1.42472
5.21,1.918,0.241,1566.0,412.7,0.934,1.17916
7.2,1.977,0.769,1792.0,575.3,0.721,1.34622
4.26,1.916,0.638,721.3,543.1,0.781,1.4361
6.72,1.305,0.218,527.5,401.5,0.944,1.48596
2.5,1.384,0.215,1787.5,556.8,0.757,1.10422
4.63,1.927,0.367,933.8,546.5,0.775,1.44886
7.03,1.263,0.429,1188.7,550.7,0.768,1.42941
4.38,1.024,0.213,1181.6,357.6,0.976,1.43108
8.43,1.347,0.275,1508.3,428.6,0.92,1.59396
5.71,1.737,0.516,311.8,302.8,1.002,1.55855
7.54,1.762,0.414,1165.7,424.7,0.924,1.59325
3.81,1.714,0.253,495.0,480.2,0.866,1.21575
2.43,1.877,0.601,344.9,313.5,0.999,1.36261
3.76,1.988,0.431,845.3,330.9,0.991,1.39059
5.96,1.56,0.29,1178.6,478.7,0.868,1.49731
6.98,1.899,0.823,327.8,303.6,1.002,1.35458
2.31,1.271,0.361,1572.9,582.3,0.706,1.28159
5.22,1.656,0.277,517.2,354.2,0.978,1.3829
4.47,1.136,0.204,1283.2,373.2,0.965,1.37542
6.12,1.907,0.291,1798.9,596.0,0.671,1.46295
4.91,1.929,0.669,941.8,442.2,0.907,1.4585
8.59,1.507,0.22,1473.2,566.9,0.738,1.53334
8.61,1.235,0.236,922.1,525.2,0.808,1.60228
3.09,1.683,0.485,1202.4,564.5,0.743,1.38892
3.92,1.588,0.4,1270.7,448.3,0.901,1.45294
4.9,1.867,0.68,1293.2,580.5,0.71,1.35804
8.5,1.01,0.328,456.4,383.6,0.958,1.52611
4.35,1.757,0.351,1169.8,515.2,0.822,1.43696
7.44,1.706,0.463,1628.5,501.0,0.841,1.57121
2.91,1.79,0.379,845.5,584.0,0.702,1.35078
5.79,1.083,0.21,918.1,370.9,0.967,1.49398
7.96,1.084,0.299,1608.9,352.5,0.979,1.56246
3.2,1.218,0.341,1495.6,330.5,0.991,1.39307
3.8,1.89,0.288,754.3,477.5,0.87,1.22879
3.73,1.354,0.474,1119.6,409.6,0.937,1.37459
1.98,1.778,0.613,1289.5,496.7,0.847,1.24452
1.87,1.581,0.309,417.5,402.4,0.943,1.08471
4.39,1.077,0.225,765.8,420.3,0.928,1.44542
7.93,1.406,0.517,637.6,525.5,0.808,1.42646
1.61,1.049,0.26,1447.3,318.8,0.996,1.12848
5.0,1.287,0.406,811.8,551.4,0.767,1.44468
2.86,1.436,0.347,620.3,579.4,0.712,1.3736
5.19,1.019,0.319,1237.0,400.0,0.945,1.45418
6.41,1.837,0.719,1200.7,588.0,0.692,1.32002
5.49,1.713,0.338,1214.0,430.2,0.919,1.48313
5.46,1.282,0.411,1712.7,453.1,0.896,1.45519
6.02,1.7,0.728,457.7,449.5,0.9,1.29766
1.28,1.415,0.497,1060.4,474.1,0.873,1.09934
7.44,1.269,0.229,415.0,391.0,0.952,1.54692
1.85,1.235,0.441,966.4,475.9,0.871,1.18864
4.74,1.202,0.412,1145.4,543.5,0.78,1.3709
3.75,1.992,0.652,718.3,421.7,0.926,1.44759
3.16,1.806,0.646,1593.5,374.0,0.965,1.35507
2.39,1.6,0.394,1549.0,405.5,0.94,1.28822
7.98,1.982,0.588,1419.9,594.0,0.676,1.53473
8.21,1.199,0.285,425.5,362.8,0.972,1.61748
4.48,1.841,0.576,1631.4,335.5,0.988,1.47594
3.29,1.568,0.556,1333.7,530.9,0.8,1.32147
6.91,1.515,0.294,525.1,400.8,0.944,1.54716
6.72,1.339,0.468,1309.4,339.7,0.986,1.46483
6.67,1.008,0.237,678.2,355.1,0.977,1.56753
1.47,1.664,0.34,1279.4,560.1,0.751,1.04551
7.64,1.466,0.474,1786.2,420.7,0.927,1.51174
4.89,1.139,0.342,786.7,533.9,0.795,1.45868
1.1,1.853,0.42,1048.9,524.9,0.808,0.96266
1.16,1.998,0.608,1711.2,518.5,0.818,1.08062
5.18,1.79,0.636,870.8,550.1,0.769,1.41213
7.4,1.01,0.355,1601.7,367.8,0.969,1.42118
4.84,1.689,0.431,1257.9,493.9,0.85,1.50715
6.24,1.173,0.459,1614.4,355.1,0.977,1.32867
8.5,1.717,0.359,1027.6,325.2,0.993,1.59319
2.68,1.139,0.439,836.9,456.8,0.892,1.21266
6.12,1.584,0.69,1467.0,415.2,0.932,1.23366
3.8,1.735,0.336,389.5,359.1,0.975,1.35547
8.34,1.327,0.204,1425.6,516.8,0.82,1.52809
6.0,1.602,0.613,993.2,436.7,0.912,1.39286
4.17,1.449,0.336,740.4,449.6,0.9,1.46419
6.14,1.914,0.25,416.6,372.6,0.966,1.26886
3.04,1.85,0.615,1454.0,368.6,0.968,1.38211
3.21,1.334,0.486,385.6,346.9,0.982,1.35732
7.87,1.872,0.472,884.7,386.5,0.955,1.60679
3.05,1.504,0.497,1389.1,516.6,0.82,1.34409
8.12,1.76,0.436,1020.2,395.6,0.948,1.60935
7.68,1.682,0.427,405.8,376.5,0.963,1.61323
1.48,1.058,0.354,1197.4,490.8,0.854,1.12648
5.43,1.448,0.652,1108.0,550.2,0.769,1.10862
3.81,1.799,0.401,1764.3,557.5,0.756,1.4302
6.6,1.035,0.429,456.4,401.1,0.944,1.2797
1.89,1.348,0.227,671.1,409.9,0.937,0.9842
4.26,1.733,0.576,940.8,559.3,0.753,1.41407
8.32,1.504,0.5,377.8,338.0,0.987,1.56011
1.28,1.75,0.7,773.9,371.4,0.966,1.08294
3.66,1.343,0.292,895.1,329.2,0.992,1.39182
3.22,1.399,0.414,666.8,508.8,0.831,1.40515
3.19,1.898,0.346,990.5,420.1,0.928,1.25459
6.46,1.819,0.295,1072.9,507.9,0.832,1.46883
5.34,1.562,0.396,1396.3,564.4,0.743,1.5164
6.95,1.954,0.248,317.7,311.0,0.999,1.27584
7.87,1.197,0.278,944.0,383.4,0.958,1.59728
1.6,1.9,0.374,1798.5,511.7,0.827,1.03346
3.14,1.164,0.204,1583.9,311.4,0.999,1.21509
1.5,1.945,0.841,1171.1,528.2,0.804,0.99856
4.43,1.984,0.279,1670.3,528.1,0.804,1.25064
6.08,1.438,0.325,1191.5,385.4,0.956,1.54154
4.18,1.582,0.642,1626.6,344.6,0.983,1.28429
4.15,1.875,0.765,466.4,428.9,0.92,1.32359
3.96,1.369,0.608,693.0,585.8,0.697,1.05797
2.87,1.758,0.537,1786.1,331.5,0.99,1.37486
3.81,1.998,0.646,1102.5,577.8,0.716,1.40802
3.04,1.093,0.277,354.3,345.8,0.983,1.38994
3.13,1.408,0.223,1456.2,499.7,0.843,1.18697
8.6,1.209,0.415,1730.8,341.0,0.985,1.47996
1.24,1.951,0.294,1105.2,418.0,0.93,0.69812
7.54,1.704,0.456,1765.9,555.0,0.76,1.56261
5.85,1.829,0.323,763.3,413.4,0.934,1.45413
5.02,1.735,0.612,658.4,424.2,0.924,1.45485
4.81,1.942,0.337,919.5,454.5,0.895,1.38834
8.39,1.049,0.37,1593.0,576.9,0.718,1.36567
8.47,1.352,0.377,655.2,455.7,0.893,1.59468
3.64,1.926,0.607,1051.1,579.3,0.712,1.4077
7.39,1.645,0.365,1782.3,413.7,0.933,1.5755
1.28,1.6,0.462,334.6,312.4,0.999,1.12199
4.64,1.982,0.221,1774.4,448.5,0.901,1.04253
3.46,1.178,0.488,516.8,402.8,0.943,1.2067
5.04,1.861,0.692,997.1,548.0,0.772,1.37407
4.77,1.158,0.368,953.1,464.1,0.884,1.444
8.23,1.258,0.362,1586.1,330.1,0.991,1.56776
1.64,1.653,0.282,1206.4,416.6,0.931,0.91949
2.65,1.143,0.44,1309.2,342.8,0.984,1.22162
6.97,1.41,0.399,1649.7,449.7,0.9,1.54622
6.64,1.044,0.351,1584.2,329.2,0.992,1.45214
7.43,1.24,0.52,1481.2,411.7,0.935,1.27007
2.48,1.857,0.636,1630.1,464.0,0.885,1.30883
1.29,1.296,0.338,1458.3,546.6,0.775,1.08003
5.86,1.081,0.417,986.6,380.8,0.96,1.33719
5.32,1.629,0.609,308.0,301.2,1.003,1.45037
5.89,1.543,0.214,984.2,352.1,0.979,1.3033
4.27,1.869,0.749,1404.8,507.6,0.832,1.2856
3.47,1.381,0.387,1364.0,420.7,0.927,1.42018
3.96,1.76,0.334,1309.5,426.4,0.922,1.36
6.86,1.337,0.381,412.3,330.0,0.991,1.5789
8.26,1.616,0.642,1132.8,372.4,0.966,1.40418
5.52,1.276,0.263,1520.0,329.7,0.991,1.48817
5.03,1.503,0.233,1358.7,339.4,0.986,1.31624
5.53,1.919,0.655,549.9,358.2,0.975,1.50764
2.13,1.405,0.361,1029.1,515.7,0.822,1.27281
7.16,1.325,0.497,1770.6,318.3,0.997,1.40756
3.91,1.091,0.345,895.2,559.0,0.753,1.3774
7.66,1.789,0.363,1223.5,459.0,0.89,1.57713
7.35,1.498,0.333,1729.5,399.4,0.945,1.57308
6.18,1.032,0.387,302.3,301.2,1.003,1.40894
5.84,1.67,0.409,303.8,303.5,1.002,1.55978
1.35,1.004,0.406,1274.8,573.0,0.726,0.92216
5.56,1.9,0.308,1633.3,510.1,0.829,1.41424
7.62,1.142,0.452,1315.2,501.4,0.841,1.30559
8.74,1.473,0.538,1012.7,312.1,0.999,1.48352
8.25,1.564,0.262,819.8,305.8,1.001,1.51708
7.93,1.323,0.253,1052.3,434.1,0.915,1.57405
6.41,1.597,0.359,1404.5,547.6,0.773,1.55795
6.05,1.256,0.347,582.9,338.8,0.987,1.55476
6.02,1.678,0.273,409.0,301.2,1.003,1.40701
3.1,1.21,0.336,1625.9,358.2,0.975,1.38098
7.18,1.445,0.356,500.9,410.6,0.936,1.59565
8.76,1.482,0.565,853.4,309.7,1.0,1.45481
7.65,1.725,0.703,658.3,391.4,0.952,1.39159
2.5,1.747,0.447,1776.7,425.6,0.923,1.31337
4.35,1.611,0.476,725.4,528.1,0.804,1.47493
7.78,1.998,0.814,1360.8,320.2,0.996,1.40163
3.9,1.491,0.513,726.1,384.9,0.957,1.41718
4.45,1.886,0.712,521.0,441.6,0.908,1.40143
7.85,1.567,0.582,850.1,572.6,0.727,1.39735
1.7,1.779,0.723,461.4,451.7,0.898,1.14414
3.97,1.631,0.524,843.6,451.3,0.898,1.44432
3.02,1.304,0.497,928.2,438.7,0.91,1.26787
4.26,1.15,0.216,540.8,471.4,0.876,1.40836
8.14,1.887,0.634,579.4,360.1,0.974,1.5597
1.25,1.109,0.263,986.0,450.6,0.899,1.02019
4.33,1.451,0.525,574.4,469.0,0.879,1.38974
1.94,1.187,0.425,430.2,413.8,0.933,1.22926
3.02,1.147,0.224,1447.1,597.4,0.667,1.32503
3.26,1.578,0.518,1531.6,425.5,0.923,1.38113
3.62,1.885,0.752,565.8,355.6,0.977,1.33581
1.45,1.125,0.307,1170.6,412.0,0.935,1.1283
7.51,1.179,0.322,804.1,339.7,0.986,1.58098
5.38,1.915,0.399,1124.4,428.1,0.921,1.49364
3.2,1.653,0.655,614.5,527.6,0.805,1.25405
1.41,1.516,0.27,1553.8,300.6,1.003,0.86119
5.05,1.96,0.687,349.4,343.9,0.984,1.49371
2.7,1.349,0.299,783.3,427.2,0.921,1.30524
2.74,1.055,0.389,1758.6,469.5,0.879,1.21434
7.74,1.055,0.27,645.2,464.5,0.884,1.58439
3.56,1.609,0.248,411.2,401.1,0.944,1.19436
3.55,1.012,0.227,1447.4,539.6,0.786,1.39393
7.23,1.969,0.483,660.2,399.1,0.946,1.59575
6.24,1.013,0.411,1500.0,469.1,0.879,1.23314
8.25,1.216,0.434,1142.0,479.3,0.867,1.43333
4.27,1.465,0.293,789.7,491.3,0.853,1.43307
1.77,1.257,0.33,1462.3,316.8,0.997,1.19048
2.63,1.347,0.426,1577.9,357.3,0.976,1.33323
8.68,1.563,0.423,1511.4,344.0,0.984,1.6017
8.65,1.045,0.398,772.7,345.2,0.983,1.40226
2.5,1.467,0.359,739.4,590.4,0.686,1.33169
4.36,1.637,0.508,823.2,527.3,0.805,1.45795
5.24,1.372,0.602,897.1,372.4,0.966,1.20022
6.48,1.059,0.221,1400.7,326.9,0.993,1.53336
2.66,1.059,0.286,1440.5,594.3,0.676,1.31091
7.98,1.678,0.363,1264.6,462.3,0.886,1.59622
2.81,1.837,0.264,585.2,351.2,0.98,1.012
3.73,1.638,0.227,566.9,303.7,1.002,1.10599
3.02,1.65,0.266,604.9,488.3,0.857,1.18403
3.33,1.962,0.363,892.5,456.0,0.893,1.29066
3.96,1.447,0.408,1259.0,574.0,0.724,1.4338
3.8,1.134,0.319,1760.0,522.2,0.812,1.4091
3.0,1.685,0.489,1029.4,394.1,0.95,1.39743
7.64,1.958,0.437,677.8,452.8,0.896,1.59883
3.45,1.202,0.273,499.1,348.3,0.981,1.39782
4.4,1.219,0.45,1255.8,403.6,0.942,1.34635
1.98,1.528,0.567,726.1,397.1,0.947,1.23151
1.44,1.749,0.246,1286.1,372.9,0.965,0.6996
6.23,1.72,0.58,940.6,596.6,0.669,1.43433
2.36,1.202,0.386,709.8,482.2,0.864,1.3
5.21,1.456,0.358,311.9,307.7,1.001,1.53488
4.57,1.992,0.494,785.7,320.7,0.996,1.4926
1.4,1.656,0.229,1466.7,391.8,0.951,0.67994
2.33,1.236,0.31,883.5,398.8,0.946,1.29026
6.04,1.59,0.393,314.0,311.7,0.999,1.56847
8.65,1.43,0.228,501.8,493.7,0.85,1.55534
8.1,1.193,0.477,525.2,373.8,0.965,1.37442
4.36,1.44,0.275,1021.6,540.5,0.785,1.43181
8.93,1.579,0.207,1059.7,329.7,0.991,1.40701
7.14,1.588,0.43,1383.5,421.3,0.927,1.57366
8.24,1.834,0.333,1335.3,532.4,0.797,1.57817
3.59,1.026,0.442,1472.4,433.6,0.915,1.07067
3.62,1.43,0.313,1335.2,409.4,0.937,1.39192
2.73,1.893,0.504,515.1,327.7,0.992,1.36965
4.12,1.845,0.227,406.7,371.6,0.966,1.05833
1.83,1.057,0.242,368.5,322.9,0.995,1.16459
3.75,1.937,0.579,1773.0,375.4,0.964,1.44502
2.81,1.321,0.341,1322.5,432.9,0.916,1.35429
1.52,1.256,0.381,1087.4,498.0,0.845,1.16479
1.44,1.264,0.337,687.5,370.5,0.967,1.13103
5.55,1.503,0.265,552.2,508.1,0.832,1.47259
6.6,1.735,0.766,1407.7,366.5,0.97,1.25254
8.39,1.282,0.341,1213.8,353.2,0.978,1.59589
1.36,1.835,0.288,1500.6,593.6,0.678,0.86695
2.16,1.509,0.285,824.4,347.0,0.982,1.10955
3.64,1.882,0.243,706.3,548.0,0.772,1.13004
4.89,1.853,0.391,1127.8,508.7,0.831,1.48622
7.17,1.604,0.567,477.4,300.2,1.003,1.51401
5.83,1.202,0.423,514.7,485.7,0.86,1.42634
8.92,1.897,0.755,306.1,305.8,1.001,1.47445
4.27,1.205,0.243,718.1,330.5,0.991,1.41522
5.27,1.585,0.689,526.5,436.5,0.913,1.24503
8.55,1.552,0.471,1351.1,378.2,0.962,1.57175
7.12,1.456,0.265,662.7,494.4,0.849,1.54915
5.42,1.249,0.459,499.0,369.6,0.968,1.41724
5.38,1.337,0.581,979.4,366.5,0.97,1.21202
5.83,1.528,0.402,937.0,346.4,0.982,1.54997
1.37,1.915,0.535,709.7,414.5,0.933,1.135
7.17,1.949,0.726,908.8,336.7,0.988,1.4788
6.75,1.174,0.279,1488.1,486.5,0.859,1.55588
3.21,1.913,0.639,1520.2,594.3,0.676,1.33575
6.82,1.518,0.308,1039.9,548.2,0.772,1.56608
3.74,1.923,0.238,1215.7,403.6,0.942,1.02263
8.2,1.748,0.787,1536.3,383.9,0.957,1.25337
6.81,2.0,0.737,1002.7,562.5,0.747,1.41958
8.38,1.167,0.401,667.3,344.7,0.983,1.50217
7.53,1.012,0.259,1734.7,436.7,0.912,1.55588
3.91,1.522,0.446,654.1,348.3,0.981,1.46859
2.86,1.217,0.432,1444.9,461.3,0.887,1.28174
2.08,1.647,0.25,324.1,307.7,1.001,0.92248
2.85,1.418,0.463,1523.8,516.7,0.82,1.32551
8.0,1.218,0.317,732.0,329.7,0.991,1.6012
7.98,1.176,0.509,1011.9,596.1,0.671,1.17544
1.92,1.333,0.51,1085.7,393.8,0.95,1.17661
6.49,1.374,0.583,1466.2,327.0,0.993,1.2711
1.86,1.78,0.624,827.0,415.6,0.932,1.24651
7.9,1.114,0.327,792.8,427.9,0.921,1.55411
2.94,1.179,0.408,953.5,356.2,0.976,1.33249
2.3,1.754,0.453,1039.7,400.8,0.944,1.29707
8.08,1.542,0.503,1202.1,445.2,0.904,1.52583
8.24,1.557,0.633,580.3,333.6,0.989,1.40129
6.35,1.122,0.332,903.2,380.6,0.96,1.52751
6.41,1.08,0.234,1482.1,425.2,0.923,1.53967
4.59,1.93,0.314,1538.7,354.6,0.977,1.2991
4.26,1.251,0.406,500.3,320.8,0.995,1.45784
6.1,1.132,0.232,1735.0,504.3,0.837,1.52242
3.44,1.091,0.295,1116.1,533.8,0.795,1.40128
6.24,1.195,0.412,1424.3,358.9,0.975,1.44598
4.06,1.219,0.29,702.5,527.7,0.804,1.46021
8.31,1.303,0.33,856.8,425.9,0.923,1.60543
5.41,1.688,0.728,1277.4,447.6,0.902,1.23695
8.58,1.268,0.437,1798.8,373.5,0.965,1.47681
5.58,1.486,0.562,1124.8,427.2,0.921,1.38333
5.36,1.071,0.424,752.7,407.8,0.938,1.29785
2.26,1.208,0.226,1488.8,373.3,0.965,1.1232
7.59,1.013,0.262,1239.0,334.7,0.989,1.57209
1.59,1.469,0.209,711.3,320.7,0.996,0.75131
3.57,1.084,0.274,1533.5,574.8,0.722,1.39954
8.18,1.894,0.341,1197.2,373.7,0.965,1.53849
2.35,1.82,0.438,1665.2,409.4,0.937,1.27347
5.37,1.823,0.554,1644.1,314.7,0.998,1.51452
8.21,1.614,0.635,827.0,595.3,0.673,1.33655
4.96,1.418,0.407,1461.9,561.3,0.749,1.46971
5.2,1.601,0.517,937.3,490.2,0.855,1.47577
5.83,1.449,0.518,1765.3,543.4,0.78,1.37643
4.99,1.043,0.335,1008.6,514.1,0.824,1.41839
8.76,1.329,0.559,576.9,455.6,0.894,1.32406
6.59,1.119,0.358,1795.0,586.3,0.696,1.40875
8.53,1.744,0.746,968.7,309.3,1.0,1.35167
1.59,1.994,0.63,719.2,386.9,0.955,1.21767
2.56,1.967,0.687,611.9,467.2,0.881,1.3375
1.64,1.624,0.238,1722.9,445.8,0.904,0.80934
4.55,1.215,0.407,476.2,464.4,0.884,1.43314
2.52,1.134,0.376,328.1,309.4,1.0,1.33797
2.77,1.57,0.41,1673.8,511.8,0.827,1.35364
7.72,1.8,0.581,742.6,436.8,0.912,1.55355
5.37,1.625,0.215,1483.8,588.5,0.691,1.34419
7.06,1.611,0.314,721.1,315.0,0.998,1.53838
6.99,1.547,0.328,1213.5,586.7,0.695,1.57484
5.48,1.48,0.41,824.6,580.8,0.709,1.50787
4.67,1.947,0.232,371.0,344.6,0.983,1.07384
2.03,1.69,0.525,811.2,471.3,0.877,1.28517
3.93,1.111,0.245,326.7,309.9,1.0,1.43194
1.31,1.398,0.441,903.3,512.1,0.826,1.12205
3.09,1.137,0.252,1068.5,536.1,0.792,1.35894
1.55,1.85,0.836,986.6,493.4,0.851,0.95033
1.69,1.967,0.279,1362.4,586.2,0.696,0.88462
6.84,1.934,0.428,1333.3,564.5,0.743,1.57574
1.3,1.967,0.476,1766.8,330.2,0.991,1.02529
7.16,1.932,0.319,1476.6,423.1,0.925,1.47285
3.51,1.295,0.434,1604.1,345.3,0.983,1.3784
8.45,1.524,0.586,1328.0,593.9,0.677,1.33793
3.67,1.615,0.421,1118.8,481.7,0.865,1.44308
2.27,1.09,0.315,1343.5,558.6,0.754,1.27176
2.57,1.241,0.285,1310.7,456.1,0.893,1.29473
3.46,1.701,0.745,579.4,557.2,0.756,1.12324
5.75,1.422,0.326,454.7,410.9,0.936,1.5474
6.65,1.934,0.893,739.5,476.4,0.871,1.20045
3.95,1.317,0.361,1796.2,331.9,0.99,1.44512
2.01,1.499,0.389,1133.8,400.5,0.944,1.24705
3.91,1.856,0.272,973.0,424.8,0.924,1.18981
8.33,1.282,0.51,1376.1,412.9,0.934,1.35421
1.3,1.869,0.371,1028.1,418.1,0.93,0.92377
4.54,1.866,0.546,318.8,304.0,1.002,1.5191
1.25,1.628,0.53,796.8,371.6,0.966,1.12448
2.92,1.797,0.549,573.6,521.9,0.813,1.39289
8.64,1.28,0.551,635.4,462.8,0.886,1.28397
6.06,1.092,0.204,1462.8,422.6,0.926,1.49337
6.17,1.826,0.723,1115.0,411.5,0.935,1.38415
7.67,1.341,0.39,1584.3,543.9,0.779,1.52631
3.43,1.844,0.334,662.6,523.7,0.81,1.31987
7.52,1.436,0.223,999.7,398.1,0.946,1.47285
4.64,1.335,0.389,377.7,351.5,0.979,1.50806
4.77,1.139,0.323,852.9,585.7,0.698,1.4526
1.65,1.987,0.81,1160.7,372.3,0.966,1.1382
6.98,1.792,0.622,502.3,308.6,1.0,1.52966
4.81,1.404,0.214,1785.4,519.2,0.817,1.34137
1.36,1.705,0.654,889.1,379.4,0.961,1.11886
2.34,1.599,0.667,912.0,363.9,0.971,1.17145
5.4,1.704,0.716,668.1,594.6,0.675,1.21961
5.89,1.254,0.509,762.3,355.4,0.977,1.31715
2.93,1.657,0.683,1272.3,410.5,0.936,1.21128
7.99,1.576,0.457,623.7,567.2,0.738,1.56124
6.22,1.101,0.282,1781.1,330.9,0.991,1.53545
4.02,1.756,0.242,449.2,304.8,1.002,1.12972
1.94,1.808,0.214,1382.9,418.6,0.929,0.70172
5.95,1.297,0.256,1382.0,420.0,0.928,1.50555
8.1,1.575,0.233,484.2,406.8,0.939,1.47225
4.16,1.804,0.53,705.4,425.1,0.923,1.48487
6.43,1.298,0.437,1665.4,329.3,0.992,1.47229
4.55,1.002,0.244,545.2,433.3,0.916,1.4882
4.1,1.778,0.371,640.5,388.2,0.954,1.41716
5.58,1.441,0.495,628.6,372.8,0.965,1.4752
1.79,1.751,0.201,1322.0,312.4,0.999,0.62195
8.0,1.343,0.386,1581.9,316.2,0.997,1.5701
3.83,1.723,0.744,1737.4,335.3,0.988,1.20148
5.53,1.623,0.203,449.8,408.3,0.938,1.21938
2.97,1.531,0.41,459.9,315.9,0.998,1.39762
2.08,1.45,0.388,1233.7,399.7,0.945,1.26474
2.17,1.886,0.685,1398.3,394.0,0.95,1.26696
7.5,1.065,0.331,1357.4,539.9,0.786,1.47227
2.43,1.879,0.259,1661.6,504.2,0.837,0.96211
4.21,1.653,0.615,480.7,417.6,0.93,1.39697
4.52,1.271,0.439,914.2,567.0,0.738,1.36142
7.91,1.695,0.58,1736.1,372.4,0.966,1.50891
8.88,1.337,0.2,1461.7,316.7,0.997,1.48768
8.62,1.174,0.204,526.0,484.8,0.861,1.58477
1.41,1.511,0.685,1459.0,480.9,0.866,0.87801
5.52,1.736,0.686,1738.7,565.6,0.741,1.28663
3.89,1.943,0.284,1121.6,350.5,0.98,1.15744
7.96,1.396,0.576,968.6,324.0,0.994,1.34983
2.03,1.929,0.669,1530.9,445.9,0.903,1.26023
