,Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff,Std_dev,time_taken
7469,6.28,1.891,0.331,1456.5,331.2,0.991,1.4416,0.00078,11.739853
7470,2.46,1.85,0.638,1086.2,354.5,0.978,1.32474,0.00098,12.428655
7471,5.04,1.479,0.457,1732.4,514.0,0.824,1.45108,0.00081,12.397075
7472,1.98,1.458,0.494,1241.6,324.4,0.994,1.25659,0.00087,12.953363
7473,4.08,1.059,0.321,403.5,326.5,0.993,1.45778,0.00081,13.77305
7474,1.23,1.359,0.24,1758.3,357.7,0.976,0.80355,0.00066,18.99804
7475,7.36,1.171,0.441,1700.6,508.7,0.831,1.33676,0.00093,14.575559
7476,1.12,1.994,0.554,699.9,467.5,0.881,1.05721,0.00086,14.988573
7477,7.53,1.831,0.584,1471.1,384.6,0.957,1.54,0.00083,10.424173
7478,2.93,1.517,0.464,976.7,492.0,0.852,1.37243,0.00099,13.238867
7479,3.58,1.125,0.451,678.1,586.6,0.695,1.15416,0.00087,18.060069
7480,7.14,1.243,0.323,371.5,355.5,0.977,1.58831,0.00082,11.772983
7481,2.74,1.258,0.464,526.2,488.4,0.857,1.27275,0.00081,15.414905
7482,7.22,1.991,0.54,420.4,547.8,0.773,1.58603,0.00079,10.860146
7483,5.6,1.806,0.604,1128.1,356.8,0.976,1.49142,0.00084,11.315871
7484,1.32,1.367,0.553,1452.7,327.2,0.993,1.03913,0.00085,15.626921
7485,2.11,1.043,0.375,1368.5,577.7,0.716,1.1419,0.00089,17.583018
7486,2.38,1.014,0.307,1583.4,441.2,0.908,1.2832,0.00077,15.909227
7487,3.38,1.463,0.409,810.4,451.1,0.898,1.42352,0.00109,13.095348
7488,4.88,1.007,0.231,1095.2,340.9,0.985,1.48182,0.00095,13.626723
7489,8.87,1.811,0.725,1795.1,452.8,0.896,1.37859,0.00079,12.122506
7490,7.0,1.228,0.325,681.4,394.4,0.949,1.57241,0.00087,12.080459
7491,2.47,1.403,0.512,1156.0,535.4,0.793,1.23059,0.00092,14.555054
7492,5.92,1.578,0.337,1027.6,447.9,0.901,1.52863,0.00104,12.254297
7493,8.23,1.445,0.477,1066.0,583.7,0.702,1.45817,0.00076,12.510528
7494,2.1,1.029,0.395,394.8,556.3,0.758,1.13306,0.00081,18.825373
7495,8.52,1.718,0.219,1005.7,442.5,0.907,1.3966,0.00092,13.653803
7496,3.77,1.728,0.471,1029.2,460.3,0.889,1.4526,0.00096,12.148098
7497,6.56,1.306,0.462,1410.1,333.6,0.989,1.44382,0.00084,12.109635
7498,3.12,1.477,0.299,471.5,465.1,0.883,1.32749,0.00082,14.931888
7499,6.83,1.819,0.741,432.7,421.2,0.927,1.38822,0.00094,12.516301
7500,4.19,1.412,0.49,1686.0,341.2,0.985,1.39555,0.00076,12.798363
7501,4.53,1.533,0.626,1301.0,566.6,0.739,1.20934,0.00089,14.223193
7502,1.12,1.01,0.398,1306.0,583.1,0.704,0.90194,0.00078,20.452069
7503,5.14,1.084,0.31,1602.4,523.6,0.81,1.45628,0.00086,13.872929
7504,5.43,1.262,0.377,910.2,599.4,0.661,1.44546,0.001,13.127452
7505,8.96,1.497,0.422,989.9,596.0,0.671,1.54533,0.00066,11.737942
7506,1.38,1.532,0.391,1193.5,528.6,0.803,1.10815,0.00077,15.869702
7507,4.56,1.458,0.598,956.2,412.7,0.934,1.27299,0.00093,14.017795
7508,8.84,1.19,0.435,1223.4,418.5,0.929,1.42542,0.00098,12.649171
7509,3.61,1.508,0.226,371.5,313.1,0.999,1.16132,0.00087,14.705271
7510,4.68,1.146,0.386,995.4,491.6,0.853,1.3951,0.0009,14.562413
7511,6.98,1.031,0.322,776.9,571.1,0.73,1.45513,0.00079,15.053811
7512,6.47,1.608,0.312,1280.1,563.0,0.746,1.54185,0.00085,12.466165
7513,5.0,1.741,0.376,1334.5,354.3,0.978,1.47198,0.00085,11.442412
7514,1.55,1.895,0.704,1136.6,300.1,1.003,1.18121,0.00095,12.632306
7515,4.09,1.185,0.443,940.6,534.3,0.794,1.28319,0.00096,15.386569
7516,7.33,1.006,0.346,1651.3,446.7,0.903,1.41271,0.00087,14.503114
7517,2.24,1.372,0.318,745.1,437.9,0.911,1.25441,0.0009,15.493959
7518,1.77,1.042,0.388,536.8,476.1,0.871,1.14666,0.00084,17.544754
7519,2.87,1.854,0.299,837.2,393.8,0.95,1.11969,0.00086,15.323833
7520,7.47,1.231,0.394,1135.1,413.2,0.934,1.50556,0.001,12.310943
7521,5.25,1.132,0.388,597.9,359.6,0.974,1.44034,0.00084,13.030097
7522,8.33,1.724,0.459,1274.5,557.0,0.757,1.58002,0.00078,10.597542
7523,1.02,1.887,0.511,615.2,304.4,1.002,0.99532,0.00073,13.740739
7524,5.7,1.233,0.252,607.5,324.7,0.994,1.50413,0.00078,12.351482
7525,6.21,1.867,0.212,1330.8,539.2,0.787,1.24476,0.00092,15.969508
7526,2.44,1.997,0.498,1124.9,583.6,0.703,1.33045,0.00083,13.262556
7527,5.77,1.356,0.373,952.2,453.0,0.896,1.5283,0.00084,12.126803
7528,2.12,1.813,0.34,1178.8,366.9,0.969,1.09091,0.00089,14.917068
7529,3.68,1.415,0.376,1219.7,502.4,0.839,1.43341,0.00085,12.666299
7530,8.49,1.183,0.226,732.2,417.0,0.931,1.58749,0.0007,12.420563
7531,4.97,1.916,0.505,463.1,554.7,0.761,1.52512,0.00084,11.563179
7532,3.74,1.241,0.339,956.7,311.8,0.999,1.44145,0.00085,12.603496
7533,4.29,1.937,0.754,1109.8,305.9,1.001,1.36938,0.00105,12.135466
7534,7.04,1.138,0.413,1418.6,472.5,0.875,1.38276,0.00101,13.913402
7535,2.96,1.926,0.661,951.0,586.9,0.695,1.32203,0.00095,12.625927
7536,2.66,1.356,0.387,750.6,463.5,0.885,1.35762,0.00107,14.12318
7537,4.02,1.039,0.384,376.8,368.2,0.969,1.34877,0.00096,15.369359
7538,8.66,1.277,0.375,611.7,493.1,0.851,1.56278,0.00089,11.672508
7539,5.89,1.432,0.387,889.4,388.8,0.954,1.54216,0.0008,11.379004
7540,8.51,1.207,0.448,1579.5,326.7,0.993,1.41892,0.0008,13.038047
7541,2.03,1.186,0.464,1283.8,368.8,0.968,1.1522,0.00088,16.003126
7542,5.56,1.003,0.363,1760.4,315.2,0.998,1.36089,0.00098,14.980379
7543,1.64,1.879,0.336,535.2,450.2,0.899,0.96999,0.00073,17.893319
7544,4.98,1.178,0.401,739.3,523.4,0.811,1.39934,0.00079,14.358999
7545,1.69,1.576,0.32,1339.8,316.6,0.997,1.03911,0.00089,14.824298
7546,2.88,1.614,0.278,1190.8,507.5,0.833,1.21074,0.00091,15.607384
7547,1.86,1.567,0.389,580.5,536.6,0.791,1.22899,0.00099,14.870988
7548,1.44,1.957,0.235,653.0,347.1,0.982,0.57752,0.00055,19.537822
7549,5.48,1.427,0.313,735.9,569.5,0.733,1.53023,0.00082,13.158692
7550,4.96,1.26,0.285,919.5,403.5,0.942,1.49367,0.00079,12.726048
7551,8.61,1.575,0.509,1540.8,572.0,0.728,1.48266,0.00091,11.522899
7552,6.72,1.049,0.315,1225.2,537.7,0.789,1.47496,0.00089,13.320256
7553,6.32,1.744,0.659,698.9,433.5,0.915,1.42501,0.00085,12.083281
7554,8.89,1.93,0.235,1664.5,408.3,0.938,1.35215,0.00087,13.487386
7555,4.98,1.97,0.734,1528.4,526.7,0.806,1.36807,0.00088,11.673987
7556,6.48,1.947,0.622,1232.3,578.1,0.715,1.48235,0.00086,10.644161
7557,6.44,1.428,0.25,1183.4,308.1,1.001,1.46244,0.00088,12.119331
7558,1.29,1.511,0.228,527.3,427.4,0.921,0.73063,0.00072,21.032887
7559,3.82,1.769,0.202,599.8,300.6,1.003,0.94423,0.00081,15.617971
7560,6.21,1.231,0.488,1416.1,556.4,0.758,1.25645,0.00098,15.272139
7561,4.71,1.307,0.282,803.7,538.4,0.788,1.48409,0.0008,13.692855
7562,3.02,1.585,0.651,842.1,528.8,0.803,1.1849,0.00089,15.016882
7563,7.97,1.061,0.306,1730.6,553.7,0.763,1.49637,0.00089,13.62328
7564,3.39,1.871,0.317,594.2,312.6,0.999,1.21082,0.00079,13.39191
7565,7.73,1.554,0.594,1606.0,541.5,0.783,1.35824,0.00086,12.81354
7566,3.72,1.007,0.276,1229.1,364.4,0.971,1.42188,0.00087,13.770428
7567,6.8,1.287,0.294,1072.4,447.9,0.901,1.56326,0.00083,13.228689
7568,2.85,1.484,0.498,1695.3,562.8,0.746,1.29449,0.00099,14.051761
7569,4.77,1.072,0.364,1459.4,419.1,0.929,1.38924,0.00097,14.343201
7570,1.49,1.075,0.393,882.0,495.1,0.849,1.09987,0.00093,17.348569
7571,3.25,1.736,0.519,1174.0,594.0,0.676,1.37935,0.00093,12.442799
7572,1.05,1.093,0.339,590.6,364.3,0.971,1.04173,0.00085,16.589898
7573,5.83,1.024,0.344,541.4,521.9,0.813,1.42034,0.00086,14.890532
7574,2.34,1.932,0.341,494.7,312.7,0.999,1.08299,0.00087,14.399093
7575,2.43,1.187,0.404,1098.6,455.9,0.893,1.27541,0.001,15.435475
7576,2.17,1.487,0.424,343.6,345.8,0.983,1.31049,0.00082,13.440929
7577,7.56,1.828,0.331,669.2,457.0,0.892,1.54206,0.00087,11.970701
7578,5.26,1.691,0.574,1046.3,390.4,0.952,1.46782,0.00084,11.641056
7579,2.83,1.631,0.499,497.5,559.3,0.753,1.37118,0.00087,13.418535
7580,4.29,1.445,0.235,416.0,302.4,1.002,1.29099,0.00085,13.644064
7581,8.56,1.143,0.415,355.7,399.9,0.945,1.46369,0.00089,13.623302
7582,6.76,1.009,0.324,1152.8,470.9,0.877,1.45652,0.00093,14.013265
7583,2.21,1.529,0.401,1651.2,361.5,0.973,1.27324,0.00098,13.423612
7584,5.3,1.403,0.241,1520.6,548.6,0.771,1.44557,0.00077,14.184966
7585,3.01,1.596,0.517,1414.1,373.2,0.965,1.37367,0.00089,12.330659
7586,6.97,1.181,0.336,807.6,386.5,0.955,1.55142,0.00088,12.359202
7587,8.18,1.314,0.389,1518.7,451.0,0.898,1.54009,0.00086,11.688481
7588,4.31,1.35,0.401,1671.8,336.0,0.988,1.45632,0.00099,12.066387
7589,6.64,1.755,0.562,516.4,395.8,0.948,1.54372,0.00077,11.017892
7590,2.72,1.316,0.476,969.7,371.7,0.966,1.29708,0.00088,14.005347
7591,7.49,1.532,0.207,974.3,561.7,0.748,1.45489,0.00089,14.136089
7592,4.2,1.566,0.45,1571.8,408.4,0.938,1.4616,0.00084,11.872966
7593,4.66,1.201,0.348,1721.3,443.7,0.906,1.45602,0.00095,13.379172
7594,7.52,1.27,0.281,604.0,429.8,0.919,1.5889,0.0009,11.764851
7595,3.07,1.063,0.407,1251.0,444.7,0.905,1.22007,0.00105,16.372394
7596,3.54,1.247,0.383,800.4,457.2,0.892,1.41099,0.00094,14.058998
7597,1.94,1.381,0.531,1795.4,300.2,1.003,1.17331,0.00083,14.674272
7598,1.72,1.802,0.228,1633.0,400.4,0.945,0.69796,0.00063,20.248535
7599,8.56,1.338,0.353,1149.4,467.3,0.881,1.58743,0.00077,11.539513
7600,8.58,1.384,0.371,882.4,361.1,0.973,1.60133,0.00076,10.783142
7601,3.53,1.16,0.332,604.2,352.1,0.979,1.43179,0.00089,12.909775
7602,7.29,1.536,0.496,1243.3,408.5,0.938,1.51867,0.00089,11.137498
7603,4.25,1.79,0.248,746.1,551.8,0.766,1.25323,0.00087,16.11752
7604,2.49,1.472,0.362,1107.2,572.3,0.727,1.32102,0.00094,14.71739
7605,7.77,1.239,0.487,1597.0,390.1,0.953,1.34605,0.00084,13.85527
7606,4.92,1.273,0.407,574.3,400.0,0.945,1.47449,0.0009,12.524503
7607,3.34,1.367,0.289,1760.4,445.0,0.904,1.34951,0.00085,14.482233
7608,1.44,1.51,0.583,1120.7,539.5,0.786,1.07058,0.00088,15.750673
7609,1.01,1.265,0.451,1114.9,548.6,0.771,0.9909,0.00088,17.373925
7610,8.54,1.567,0.305,1216.1,337.7,0.987,1.57338,0.00079,10.939771
7611,1.89,1.11,0.396,854.5,444.2,0.905,1.19403,0.00105,16.168571
7612,8.21,1.538,0.572,1671.5,502.4,0.839,1.40319,0.00082,12.47696
7613,5.9,1.008,0.373,499.0,459.2,0.89,1.36516,0.00089,15.836982
7614,3.49,1.237,0.411,1356.0,443.1,0.906,1.36521,0.00099,13.672593
7615,7.64,1.608,0.447,1202.0,461.5,0.887,1.57135,0.00077,10.665972
7616,5.72,1.955,0.687,517.2,367.3,0.969,1.4937,0.00094,10.935615
7617,6.09,1.261,0.306,1022.1,472.4,0.875,1.54377,0.00083,12.693011
7618,6.51,1.346,0.465,1298.1,557.7,0.755,1.40355,0.00094,12.876003
7619,2.84,1.539,0.412,950.9,419.3,0.928,1.37073,0.00097,13.189313
7620,2.06,1.405,0.445,471.6,458.0,0.891,1.28744,0.0009,14.77673
7621,4.14,1.101,0.245,641.7,378.5,0.961,1.44127,0.00089,13.816799
7622,6.05,1.914,0.674,881.6,335.6,0.988,1.48913,0.00077,11.062692
7623,1.97,1.337,0.348,1133.0,425.8,0.923,1.23788,0.00099,15.23023
7624,8.08,1.555,0.638,1298.1,588.3,0.691,1.27091,0.00089,13.90739
7625,7.86,1.934,0.35,1195.4,313.4,0.999,1.51542,0.0008,11.109966
7626,8.92,1.557,0.513,885.6,423.1,0.925,1.53784,0.00079,10.840869
7627,8.93,1.736,0.232,1314.7,586.7,0.695,1.51382,0.00083,12.825258
7628,5.48,1.236,0.27,1796.4,479.8,0.867,1.50132,0.00081,13.215937
7629,6.86,1.254,0.325,501.4,557.7,0.755,1.55959,0.00083,12.869876
7630,9.0,1.679,0.639,1648.2,314.7,0.998,1.44632,0.00085,11.11451
7631,1.54,1.265,0.503,1471.5,538.1,0.789,1.02831,0.00086,17.165095
7632,5.78,1.981,0.426,1390.9,511.4,0.827,1.52697,0.00084,11.327032
7633,2.01,1.728,0.625,1717.5,559.8,0.752,1.19162,0.00096,13.82795
7634,4.78,1.716,0.566,1123.3,467.0,0.881,1.45334,0.00093,12.045467
7635,8.41,1.486,0.452,928.9,332.5,0.99,1.5732,0.00077,10.599428
7636,8.0,1.296,0.444,1656.7,324.0,0.994,1.4823,0.00084,11.918561
7637,2.0,1.775,0.694,709.0,410.6,0.936,1.21047,0.00098,13.659992
7638,7.59,1.524,0.462,593.3,500.1,0.842,1.54885,0.00084,11.409695
7639,8.97,1.434,0.487,779.6,560.1,0.751,1.47246,0.00088,12.545915
7640,2.54,1.919,0.299,846.7,330.7,0.991,1.02031,0.00071,15.543804
7641,1.42,1.469,0.573,1338.2,473.5,0.874,1.07296,0.00094,15.264425
7642,5.99,1.16,0.349,906.0,486.6,0.859,1.49183,0.00087,12.744415
7643,2.89,1.721,0.471,1638.8,573.9,0.724,1.3671,0.00089,13.24948
7644,2.23,1.302,0.281,716.1,500.5,0.842,1.2343,0.00088,16.2836
7645,2.16,1.429,0.348,567.3,352.2,0.979,1.25692,0.00077,13.878792
7646,2.5,1.035,0.312,1017.4,454.1,0.895,1.30949,0.00083,15.799701
7647,2.56,1.625,0.381,558.0,570.5,0.731,1.33575,0.001,14.111323
7648,6.07,1.852,0.46,1431.3,444.0,0.905,1.54931,0.00085,11.161493
7649,3.94,1.398,0.356,693.1,485.0,0.861,1.46189,0.00083,13.336076
7650,3.77,1.559,0.525,1195.8,584.4,0.701,1.35042,0.001,12.79692
7651,3.35,1.632,0.355,703.5,356.6,0.976,1.36332,0.00083,13.130177
7652,3.66,1.124,0.331,1025.4,424.4,0.924,1.41798,0.00082,14.767831
7653,7.26,1.476,0.503,1679.3,494.6,0.849,1.45277,0.00097,12.311002
7654,5.64,1.21,0.465,1414.4,303.6,1.002,1.34728,0.00077,13.550271
7655,7.08,1.797,0.638,345.7,333.4,0.989,1.51852,0.00092,10.992336
7656,1.82,1.189,0.373,774.2,433.1,0.916,1.23262,0.00094,16.149742
7657,1.6,1.444,0.519,1331.6,491.0,0.854,1.1503,0.00087,14.738572
7658,4.93,1.756,0.265,1586.7,360.0,0.974,1.28155,0.001,13.947923
7659,2.36,1.833,0.752,1150.9,343.9,0.984,1.20336,0.00099,13.050019
7660,6.31,1.817,0.488,435.8,591.8,0.682,1.55328,0.00079,11.360374
7661,3.66,1.813,0.432,365.0,518.8,0.817,1.44802,0.00085,12.563863
7662,1.6,1.978,0.467,759.5,324.0,0.994,1.11236,0.0007,13.849903
7663,7.37,1.992,0.22,954.3,387.8,0.954,1.20454,0.00081,14.430413
7664,7.54,1.629,0.378,609.0,406.4,0.94,1.5954,0.00091,10.779359
7665,8.22,1.848,0.756,1186.4,572.5,0.727,1.31488,0.00082,12.358757
7666,8.0,1.857,0.414,1008.7,353.4,0.978,1.59074,0.00079,10.512767
7667,1.38,1.398,0.217,422.3,542.5,0.781,0.83769,0.00074,22.100447
7668,4.37,1.153,0.441,1009.8,571.4,0.729,1.24198,0.00103,16.450682
7669,5.01,1.966,0.532,1672.0,519.1,0.817,1.5044,0.00074,11.196367
7670,6.45,1.436,0.348,782.9,403.7,0.942,1.56554,0.00073,11.676723
7671,2.0,1.038,0.411,1585.1,329.2,0.992,1.11282,0.001,17.144941
7672,4.37,1.607,0.543,633.3,508.2,0.832,1.42713,0.00086,12.228334
7673,3.81,1.007,0.331,1323.4,418.4,0.929,1.36953,0.00089,14.771208
7674,1.42,1.217,0.415,1209.1,572.4,0.727,1.09772,0.00093,16.198833
7675,3.71,1.649,0.295,1782.6,533.8,0.795,1.33623,0.00093,14.837448
7676,3.43,1.638,0.386,774.9,301.8,1.003,1.39731,0.00089,12.289062
7677,1.83,1.945,0.694,1584.3,574.3,0.723,1.18394,0.00087,13.435489
7678,2.96,1.74,0.633,1578.8,537.9,0.789,1.28545,0.00084,13.258733
7679,5.92,1.103,0.367,377.9,318.2,0.997,1.4876,0.00084,13.576555
7680,2.96,1.146,0.386,1057.4,536.5,0.791,1.29898,0.00099,16.017878
7681,1.15,1.103,0.379,981.5,549.9,0.769,1.03715,0.0008,18.282071
7682,8.07,1.787,0.316,938.0,338.2,0.987,1.52404,0.0009,11.106403
7683,1.9,1.402,0.226,1555.5,447.6,0.902,0.95674,0.00078,19.848735
7684,3.81,1.41,0.208,1721.7,459.6,0.889,1.20514,0.00085,16.931429
7685,1.97,1.819,0.482,1643.8,402.4,0.943,1.23979,0.00089,13.545278
7686,5.67,1.938,0.365,949.8,325.4,0.993,1.44836,0.00078,11.571563
7687,3.93,1.015,0.368,632.4,503.4,0.838,1.30838,0.00096,16.17634
7688,3.26,1.836,0.622,1015.8,499.5,0.843,1.37477,0.00093,12.476912
7689,7.59,1.116,0.228,587.1,413.8,0.933,1.57945,0.00078,12.616498
7690,7.56,1.26,0.368,673.3,450.7,0.899,1.556,0.00087,12.21548
7691,4.68,1.675,0.5,1118.2,433.5,0.915,1.48645,0.00092,11.782679
7692,7.88,1.675,0.457,1513.4,339.7,0.986,1.58458,0.00078,10.487274
7693,8.48,1.09,0.42,832.4,563.4,0.745,1.31969,0.00087,15.854902
7694,5.52,1.769,0.203,1634.9,545.4,0.777,1.2111,0.00076,16.542854
7695,8.01,1.987,0.482,1341.0,568.6,0.735,1.59265,0.00079,10.380096
7696,7.16,1.894,0.297,1578.1,340.3,0.986,1.42176,0.00101,11.952448
7697,7.28,1.597,0.377,1237.4,420.7,0.927,1.57909,0.00088,10.968743
7698,3.65,1.218,0.308,553.9,371.2,0.967,1.4367,0.00081,13.258454
7699,1.16,1.178,0.475,1402.8,445.7,0.904,0.96749,0.00087,17.895114
7700,1.98,1.575,0.284,1230.0,431.8,0.917,1.05226,0.00068,16.766968
7701,2.51,1.187,0.404,1298.7,474.7,0.873,1.27326,0.00088,15.089461
7702,8.16,1.187,0.249,1171.0,404.5,0.941,1.58594,0.00074,11.920999
7703,7.77,1.44,0.373,1329.3,387.1,0.955,1.58361,0.00084,10.859952
7704,4.53,1.826,0.601,1090.2,334.4,0.989,1.46987,0.00085,11.11873
7705,5.16,1.466,0.257,915.3,398.1,0.946,1.41236,0.00077,13.189674
7706,6.38,1.19,0.321,865.7,512.8,0.826,1.53464,0.00084,13.112621
7707,3.54,1.063,0.343,1351.8,585.4,0.698,1.31486,0.00096,15.880006
7708,3.71,1.054,0.38,633.2,385.6,0.956,1.34014,0.00096,15.181312
7709,5.62,1.658,0.533,1604.4,313.1,0.999,1.4957,0.00097,10.962094
7710,5.3,1.528,0.358,1623.7,448.2,0.901,1.51011,0.00091,12.429409
7711,2.84,1.33,0.502,1640.6,306.9,1.001,1.26912,0.001,13.985755
7712,1.94,1.278,0.358,1665.3,366.0,0.97,1.2385,0.00084,14.491488
7713,6.36,1.523,0.593,1082.8,542.8,0.781,1.33024,0.00102,13.640924
7714,8.8,1.948,0.711,1629.3,472.3,0.875,1.46544,0.00086,10.971239
7715,1.92,1.27,0.398,1778.8,311.0,0.999,1.24027,0.00094,14.061858
7716,8.63,1.525,0.391,658.1,500.3,0.842,1.60845,0.0008,11.077497
7717,3.65,1.767,0.344,1283.2,453.7,0.895,1.34885,0.00089,13.593256
7718,5.92,1.741,0.491,1205.3,361.5,0.973,1.54187,0.00097,10.437986
7719,1.18,1.473,0.509,1689.8,415.3,0.932,1.07625,0.00095,15.335876
7720,6.34,1.271,0.343,1332.6,589.4,0.688,1.50334,0.00075,12.942442
7721,3.17,1.076,0.334,618.3,494.8,0.849,1.37113,0.00085,14.725809
7722,6.57,1.992,0.477,1098.1,575.0,0.722,1.56693,0.00077,11.103413
7723,7.26,1.236,0.326,599.1,390.4,0.952,1.58092,0.00082,11.64492
7724,8.11,1.698,0.339,531.5,560.2,0.751,1.60541,0.00088,11.530613
7725,6.26,1.041,0.393,788.0,384.5,0.957,1.36346,0.00096,15.575311
7726,8.3,1.975,0.682,1248.0,322.9,0.995,1.52848,0.00088,9.809645
7727,3.01,1.929,0.75,1344.6,583.5,0.703,1.21973,0.00099,13.048207
7728,4.12,1.476,0.478,861.6,596.6,0.669,1.38425,0.00084,13.386194
7729,5.89,1.776,0.476,1124.0,583.1,0.704,1.52634,0.00086,11.71377
7730,5.78,1.107,0.418,1311.8,415.1,0.932,1.33719,0.00094,14.311019
7731,1.09,1.179,0.342,359.1,549.8,0.769,1.05757,0.00081,17.904603
7732,1.76,1.998,0.409,375.3,522.0,0.813,1.12157,0.00084,15.885911
7733,3.8,1.482,0.253,1609.6,586.8,0.695,1.35135,0.0008,15.321675
7734,8.43,1.235,0.388,362.0,380.9,0.96,1.56066,0.00088,12.680147
7735,7.49,1.361,0.238,1126.1,362.0,0.973,1.51507,0.00077,12.331263
7736,3.57,1.315,0.342,1077.3,528.7,0.803,1.42195,0.00086,13.957629
7737,7.39,1.373,0.356,619.4,368.9,0.968,1.59085,0.00072,11.454762
7738,5.03,1.127,0.328,1599.1,320.1,0.996,1.478,0.00092,13.134108
7739,5.51,1.873,0.372,1326.2,532.4,0.797,1.49921,0.00079,11.953324
7740,4.26,1.055,0.382,1692.8,408.4,0.938,1.3199,0.00086,15.176382
7741,6.27,1.769,0.453,587.1,542.7,0.781,1.56436,0.0008,11.155395
7742,3.89,1.838,0.635,1173.2,452.7,0.897,1.4075,0.00095,11.681018
7743,3.41,1.477,0.52,1383.5,390.5,0.952,1.35665,0.00096,12.607847
7744,3.41,1.216,0.328,1607.7,569.6,0.733,1.38753,0.00099,14.358077
7745,4.1,1.291,0.436,972.3,494.9,0.849,1.38765,0.00084,13.783885
7746,8.94,1.967,0.796,1319.7,518.3,0.818,1.36926,0.00086,11.667822
7747,2.51,1.726,0.632,589.5,347.4,0.982,1.31637,0.00086,12.217716
7748,3.07,1.951,0.361,1795.5,427.5,0.921,1.2409,0.00088,14.410922
7749,7.9,1.45,0.398,317.6,391.7,0.951,1.6006,0.00081,10.99705
7750,4.79,1.38,0.437,401.1,331.6,0.99,1.49169,0.00087,12.23758
7751,6.4,1.838,0.47,986.6,486.5,0.859,1.56434,0.00091,11.058913
7752,8.74,1.956,0.627,337.4,524.2,0.81,1.56286,0.00083,10.480253
7753,3.4,1.509,0.473,410.5,315.9,0.998,1.43402,0.00102,12.076805
7754,5.39,1.895,0.392,1670.2,563.9,0.744,1.50759,0.00078,12.059683
7755,1.64,1.954,0.534,1466.9,546.0,0.776,1.19788,0.00071,13.90057
7756,3.33,1.86,0.586,1602.3,491.4,0.853,1.39409,0.00089,12.179419
7757,4.94,1.862,0.616,1190.8,307.9,1.001,1.4808,0.00093,10.430839
7758,6.87,1.8,0.301,619.6,426.6,0.922,1.47747,0.00088,12.126641
7759,8.5,1.069,0.347,1420.6,457.8,0.891,1.47911,0.00086,13.263348
7760,4.94,1.056,0.335,394.8,469.7,0.878,1.45616,0.00092,14.679448
7761,5.86,1.44,0.223,556.4,548.3,0.772,1.44414,0.00086,14.223721
7762,7.65,1.364,0.538,966.3,566.9,0.738,1.31119,0.00085,14.163494
7763,2.14,1.071,0.235,1554.0,411.7,0.935,1.1953,0.00099,16.751637
7764,8.29,1.659,0.542,1442.1,540.8,0.784,1.49549,0.00089,11.401547
7765,8.83,1.151,0.277,1238.8,341.0,0.985,1.60185,0.0009,11.969385
7766,2.48,1.002,0.303,1179.8,526.9,0.806,1.29006,0.00097,16.216135
7767,3.01,1.79,0.51,826.5,528.0,0.804,1.39695,0.00084,12.535456
7768,3.1,1.702,0.244,656.4,595.7,0.672,1.19089,0.00087,17.08333
7769,1.67,1.304,0.466,952.3,523.0,0.811,1.1549,0.00091,15.715546
7770,1.04,1.691,0.291,1153.3,438.6,0.911,0.73094,0.00068,20.061714
7771,6.24,1.317,0.487,688.6,582.1,0.706,1.34256,0.00098,14.386422
7772,5.89,1.636,0.423,1177.2,559.5,0.752,1.53431,0.00094,11.39646
7773,1.54,1.74,0.613,663.6,394.7,0.949,1.19318,0.00083,13.5995
7774,7.05,1.573,0.584,1514.8,522.4,0.812,1.38879,0.00091,12.360828
7775,5.79,1.466,0.602,1147.6,430.2,0.919,1.29285,0.00085,13.703916
7776,7.45,1.607,0.483,1597.4,418.8,0.929,1.5447,0.00095,10.900443
7777,8.95,1.274,0.217,1095.4,333.5,0.989,1.55103,0.00088,11.850516
7778,2.22,1.561,0.433,1737.3,570.5,0.731,1.2862,0.00093,14.078354
7779,3.46,1.065,0.365,904.3,541.5,0.783,1.31209,0.00094,15.139167
7780,6.24,1.658,0.525,470.1,489.9,0.855,1.52214,0.00081,11.825099
7781,6.83,1.187,0.409,490.0,567.7,0.737,1.42187,0.00086,14.160399
7782,1.14,1.958,0.391,1609.5,545.8,0.776,0.91114,0.00074,18.215743
7783,2.0,1.468,0.531,317.4,322.6,0.995,1.26708,0.00092,13.398068
7784,6.61,1.048,0.337,1515.1,589.6,0.688,1.39618,0.00098,14.546196
7785,6.69,1.955,0.226,1710.9,513.2,0.825,1.26426,0.00081,15.262563
7786,4.17,1.417,0.216,1743.5,593.8,0.677,1.33483,0.00073,16.081213
7787,1.57,1.247,0.3,444.9,406.3,0.94,1.12913,0.00076,16.598203
7788,3.35,1.722,0.241,663.5,597.0,0.668,1.20647,0.00083,17.043464
7789,8.65,1.792,0.411,698.3,468.2,0.88,1.61861,0.00073,10.81922
7790,6.53,1.797,0.293,1062.8,368.2,0.969,1.43067,0.00088,12.652263
7791,1.85,1.121,0.399,525.1,488.3,0.857,1.19328,0.00086,17.317357
7792,1.26,1.305,0.492,1634.0,337.9,0.987,1.06302,0.00082,15.747758
7793,6.37,1.123,0.262,917.5,485.8,0.86,1.54959,0.00093,12.897965
7794,6.85,1.125,0.312,1357.0,459.4,0.89,1.53095,0.00096,12.87917
7795,7.68,1.502,0.368,987.2,328.9,0.992,1.5917,0.00091,10.82128
7796,6.37,1.327,0.425,842.9,361.3,0.973,1.50894,0.00086,11.879287
